"k"," ","","517","1612853063080","task3.py",""
"e","+","","517","1612853064006","task3.py",""
"k","+","","518","1612853064006","task3.py",""
"e"," ","","518","1612853064231","task3.py",""
"k"," ","","519","1612853064232","task3.py",""
"e","s","","519","1612853083666","task3.py",""
"k","s","","520","1612853083667","task3.py",""
"e","t","","520","1612853083797","task3.py",""
"k","t","","521","1612853083810","task3.py",""
"e","r","","521","1612853083899","task3.py",""
"k","r","","522","1612853083920","task3.py",""
"e","(","","522","1612853084894","task3.py",""
"k","(","","523","1612853084895","task3.py",""
"a","Right","","","1612853086133","task3.py",""
"a","Right","","","1612853086305","task3.py",""
"a","Right","","","1612853086461","task3.py",""
"a","Right","","","1612853086655","task3.py",""
"e",")","","527","1612853087478","task3.py",""
"k",")","","528","1612853087479","task3.py",""
"a","Close Active Editor","","","1612853102591","task3.py",""
"a","Close Active Editor","","","1612853159664","task3.py",""
"a","Close Active Editor","","","1612853182181","task3.py",""
"a","Creating file C:\Users\Phil\USU\Phil Fernberg PhD - General\USU Coursework\CS1400\Assignments\Fernberg-Phil-Assn3\plan1.txt","","","1612853223780","task3.py",""
"a","Creating file C:\Users\Phil\USU\Phil Fernberg PhD - General\USU Coursework\CS1400\Assignments\Fernberg-Phil-Assn3\plan2.txt","","","1612853236087","task3.py",""
"a","Creating file C:\Users\Phil\USU\Phil Fernberg PhD - General\USU Coursework\CS1400\Assignments\Fernberg-Phil-Assn3\plan3.txt","","","1612853248055","task3.py",""
"a","Creating file C:\Users\Phil\USU\Phil Fernberg PhD - General\USU Coursework\CS1400\Assignments\Fernberg-Phil-Assn3\plan4.txt","","","1612853268765","task3.py",""
"a","EditorChange","","","1612853302302","task3.py",""
"a","Paste","","","1612853303600","plan1.txt",""
"p","# Phil Fernberg
# CS 1400 - L01
# Assignment 3 - Task 1

Task 1 Development Plan

Requirement Specs
    User guesses a number between 1-10, sees whether they guessed right, and what their guessing skills says about their Jedi powers.

System Analysis
    Generate random number using module
    Compare with user input to see if it is =, <, or >, and by how much

System Design
    Generate Welcome Message
    Generate Random Integer between 1-10
    Ask for user guess (num 1-10)
    Compare input with generated number
    Assemble results according to guess proximity
    Print result message

Implementation
    import random
    <var1> = random.randint(1, 10)

    print(""Welcome...""
    <var2> = eval(input(""What is your guess: ""))

    msg = ""\nYou picked "" + str(guess) + "", and the actual number was "" + str(num) + "". \n""
    if guess == num:
        msg += ""Honored to play with you, Master.""
    elif guess == (num - 1) or guess == (num + 1):
        msg += ""You are a worthy opponent, Knight.""
    elif guess == (num - 2) or guess == (num + 2):
        msg += ""You have much to learn, Padawan.""
    elif guess == (num - 3) or guess == (num + 3):
        msg += ""Youngling, your time will come.""
    elif guess < (num - 3) or guess > (num + 3):
        msg += ""Keep working hard in the Service Corps. Youngling, your time will come""

    print(msg)","","0","1612853303634","plan1.txt",""
"e","# Phil Fernberg
# CS 1400 - L01
# Assignment 3 - Task 1

Task 1 Development Plan

Requirement Specs
    User guesses a number between 1-10, sees whether they guessed right, and what their guessing skills says about their Jedi powers.

System Analysis
    Generate random number using module
    Compare with user input to see if it is =, <, or >, and by how much

System Design
    Generate Welcome Message
    Generate Random Integer between 1-10
    Ask for user guess (num 1-10)
    Compare input with generated number
    Assemble results according to guess proximity
    Print result message

Implementation
    import random
    <var1> = random.randint(1, 10)

    print(""Welcome...""
    <var2> = eval(input(""What is your guess: ""))

    msg = ""\nYou picked "" + str(guess) + "", and the actual number was "" + str(num) + "". \n""
    if guess == num:
        msg += ""Honored to play with you, Master.""
    elif guess == (num - 1) or guess == (num + 1):
        msg += ""You are a worthy opponent, Knight.""
    elif guess == (num - 2) or guess == (num + 2):
        msg += ""You have much to learn, Padawan.""
    elif guess == (num - 3) or guess == (num + 3):
        msg += ""Youngling, your time will come.""
    elif guess < (num - 3) or guess > (num + 3):
        msg += ""Keep working hard in the Service Corps. Youngling, your time will come""

    print(msg)","","0","1612853303643","plan1.txt",""
"a","Close Active Editor","","","1612853307141","plan1.txt",""
"a","Paste","","","1612853318657","plan2.txt",""
"p","# Phil Fernberg
# CS 1400 - L01
# Assignment 3 - Task 2 Social Situation Analysis

Task 2 Software Development Plan

Req Specs
    One user inputs name, location, and radius of their personal space. Second user does the same. Then the users see if they have someone in their personal space and what the relationships are between their personal spaces.

System Analysis
   pythagorean theorem to find distance between
   calculate if dist > or < rad of other
   calculate if sum of rads < dist
   if sum of dist and rad < other rad

System Design
    Welcome message
    Get user 1 inputs (name, pos, rad)
    Get user 2 inputs (name, pos, rad)
    Analyze person test
    Analyze space test
    print results

Implementation
    print(""Welcome to the Social Situation Analyzer System""

    name1 = eval(input(""Enter your name: ""))
    pos1 = eval(input(""Enter your position (x, y): ""))
    rad1 = eval(input(""Enter your personal space radius: ""))

    msg = ""Person Test: ""
    if pos1 in rad2:
       add to message
       etc

    msg += ""\n Space Test: ""
    if rad1 is in rad2:
        add to message
        etc

    print result


","","0","1612853318661","plan2.txt",""
"e","# Phil Fernberg
# CS 1400 - L01
# Assignment 3 - Task 2 Social Situation Analysis

Task 2 Software Development Plan

Req Specs
    One user inputs name, location, and radius of their personal space. Second user does the same. Then the users see if they have someone in their personal space and what the relationships are between their personal spaces.

System Analysis
   pythagorean theorem to find distance between
   calculate if dist > or < rad of other
   calculate if sum of rads < dist
   if sum of dist and rad < other rad

System Design
    Welcome message
    Get user 1 inputs (name, pos, rad)
    Get user 2 inputs (name, pos, rad)
    Analyze person test
    Analyze space test
    print results

Implementation
    print(""Welcome to the Social Situation Analyzer System""

    name1 = eval(input(""Enter your name: ""))
    pos1 = eval(input(""Enter your position (x, y): ""))
    rad1 = eval(input(""Enter your personal space radius: ""))

    msg = ""Person Test: ""
    if pos1 in rad2:
       add to message
       etc

    msg += ""\n Space Test: ""
    if rad1 is in rad2:
        add to message
        etc

    print result


","","0","1612853318672","plan2.txt",""
"a","Close Active Editor","","","1612853322006","plan2.txt",""
"a","Paste","","","1612853333289","plan3.txt",""
"p","# Phil Fernberg
# CS 1400 - L01
# Assignment 3 - Task 3 Fluky Numbers

Task 3 Software Development Plan

Requirement Specifications
    None, user watches while program works

System Analysis
    Find all Fluky numbers from 1 to 10000
    find if num is equal to a random set of numbers in the range of 1 to the number
    rand nums come from setting specific seed values with the factors of the number, not including itself

System Design
    import appropriate modules
    begin for loop in range(1, 10000)
        find factors for each number
        see if random numbers run from factors as seed values add up to humber itself
        if they do add to total number, if not go on
        break if total > num
    up Fluky count if total == num
    break when count == 7
    print total run time
    print number of loops

","","0","1612853333292","plan3.txt",""
"e","# Phil Fernberg
# CS 1400 - L01
# Assignment 3 - Task 3 Fluky Numbers

Task 3 Software Development Plan

Requirement Specifications
    None, user watches while program works

System Analysis
    Find all Fluky numbers from 1 to 10000
    find if num is equal to a random set of numbers in the range of 1 to the number
    rand nums come from setting specific seed values with the factors of the number, not including itself

System Design
    import appropriate modules
    begin for loop in range(1, 10000)
        find factors for each number
        see if random numbers run from factors as seed values add up to humber itself
        if they do add to total number, if not go on
        break if total > num
    up Fluky count if total == num
    break when count == 7
    print total run time
    print number of loops

","","0","1612853333307","plan3.txt",""
"a","Close Active Editor","","","1612853338916","plan3.txt",""
"a","Paste","","","1612853355448","plan4.txt",""
"p","# Phil Fernberg
# CS 1400 - L01
# Assignment 3 - Task 4 The Zookeeper Statistician

Task 4 Software Development Plan

Req Specs
    user chooses to run the simulation again or not

System Analysis
    calculate percentage of times out of 100,000 at least one elephant is in pen
    calc percentage of time both are in pen
    calc margin of error

System Design
    Import modules
    set variables for elephants to generate random number 1 - 6
    set variables for sighting counts
    for loop i in range 1, 100001
        set zookeep var also to randint 1-6
        if zookeeper saw both, up both count
        if he saw one, up one count
        if he saw none, up none count
    assign pct variables to each total
    print results
    prompt user to choose to run again
    if yes, run again
    if no, end


","","0","1612853355453","plan4.txt",""
"e","# Phil Fernberg
# CS 1400 - L01
# Assignment 3 - Task 4 The Zookeeper Statistician

Task 4 Software Development Plan

Req Specs
    user chooses to run the simulation again or not

System Analysis
    calculate percentage of times out of 100,000 at least one elephant is in pen
    calc percentage of time both are in pen
    calc margin of error

System Design
    Import modules
    set variables for elephants to generate random number 1 - 6
    set variables for sighting counts
    for loop i in range 1, 100001
        set zookeep var also to randint 1-6
        if zookeeper saw both, up both count
        if he saw one, up one count
        if he saw none, up none count
    assign pct variables to each total
    print results
    prompt user to choose to run again
    if yes, run again
    if no, end


","","0","1612853355470","plan4.txt",""
"a","Close Active Editor","","","1612853359231","plan4.txt",""
